asset,klasse,regel,parameter,richtung,t_entdeckung,alpha_pa_entdeckung,t_bestaetigung,alpha_pa_bestaetigung,p_entdeckung,stufe1,p_bestaetigung,bestanden
XLV,ETF,rsi14,30,long/short,0.947,0.0304,-0.706,-0.0192,0.171819389467178,False,0.7599059312742169,False
XLV,ETF,bollinger,1.5,long,-0.171,-0.00459,0.118,0.00265,0.5678881172024185,False,0.4530338289416578,False
XLV,ETF,bollinger,1.5,long/short,-0.441,-0.01968,0.632,0.02307,0.670393501503493,False,0.2636934386118963,False
XLV,ETF,bollinger,2.0,long,0.375,0.01001,-0.872,-0.01903,0.35383023332727626,False,0.8083958112245263,False
XLV,ETF,bollinger,2.0,long/short,0.275,0.01085,-0.273,-0.00847,0.39165811915360516,False,0.6075733922130369,False
XLV,ETF,bollinger,2.5,long,0.129,0.00328,-1.544,-0.03147,0.4486788244145059,False,0.9387058336894308,False
XLV,ETF,bollinger,2.5,long/short,0.287,0.00834,-1.125,-0.02767,0.3870561601169835,False,0.8697054828631912,False
XLV,ETF,weekday,0,long,-1.591,-0.03456,-2.221,-0.04162,0.9441952121159695,False,0.9868245193038951,False
XLV,ETF,weekday,1,long,-0.689,-0.0148,0.147,0.00257,0.7545883662172191,False,0.44156601016022123,False
XLV,ETF,weekday,2,long,0.491,0.01061,1.084,0.01996,0.31171322377571387,False,0.13918239942009802,False
XLV,ETF,weekday,3,long,-1.52,-0.03283,0.217,0.00403,0.9357445121810641,False,0.4141041724696519,False
XLV,ETF,weekday,4,long,1.009,0.02117,-2.12,-0.03532,0.15648731709306962,False,0.9829969773523672,False
XLV,ETF,overnight,-,long,-1.96,-0.0497,1.887,0.04518,0.9750021048517795,False,0.029580162825192602,False
XLV,ETF,turn_of_month,-,long,0.891,0.01878,1.418,0.02438,0.18646458511710018,False,0.0780953823858832,False
XLY,ETF,sma_trend,10,long,2.213,0.07626,-1.35,-0.0375,0.013448822824365325,False,0.9114920085625979,False
XLY,ETF,sma_trend,10,long/short,2.213,0.15252,-1.286,-0.07141,0.013448822824365325,False,0.9007784691604482,False
XLY,ETF,sma_trend,20,long,1.885,0.06477,-1.326,-0.03671,0.029714918908310572,False,0.9075801513094095,False
XLY,ETF,sma_trend,20,long/short,1.885,0.12954,-1.297,-0.07176,0.029714918908310572,False,0.9026844066008697,False
XLY,ETF,sma_trend,50,long,0.801,0.0277,-0.409,-0.01128,0.211565822924615,False,0.6587301694258713,False
XLY,ETF,sma_trend,50,long/short,0.801,0.0554,-0.301,-0.01655,0.211565822924615,False,0.6182927527384109,False
XLY,ETF,sma_trend,100,long,0.505,0.01757,0.199,0.00537,0.30677941798885766,False,0.4211313722965654,False
XLY,ETF,sma_trend,100,long/short,0.505,0.03514,0.307,0.01644,0.30677941798885766,False,0.3794216861102565,False
XLY,ETF,sma_trend,200,long,1.079,0.03785,0.587,0.01583,0.14029386382656672,False,0.2786018533578367,False
XLY,ETF,sma_trend,200,long/short,1.079,0.07571,0.616,0.03286,0.14029386382656672,False,0.2689472598972662,False
XLY,ETF,sma_cross,"(5, 20)",long,1.485,0.05097,-0.499,-0.0138,0.06877191205335931,False,0.6911103079749454,False
XLY,ETF,sma_cross,"(5, 20)",long/short,1.485,0.10195,-0.47,-0.02594,0.06877191205335931,False,0.6808224912174441,False
XLY,ETF,sma_cross,"(10, 50)",long,0.619,0.02152,0.355,0.00981,0.26795817944298517,False,0.36129479561631284,False
XLY,ETF,sma_cross,"(10, 50)",long/short,0.619,0.04304,0.466,0.02563,0.26795817944298517,False,0.3206077502770247,False
XLY,ETF,sma_cross,"(20, 100)",long,0.407,0.01441,0.492,0.01345,0.34200399409730053,False,0.3113596717706817,False
XLY,ETF,sma_cross,"(20, 100)",long/short,0.407,0.02882,0.6,0.0326,0.34200399409730053,False,0.27425311775007355,False
XLY,ETF,sma_cross,"(50, 200)",long,-0.544,-0.01884,-0.27,-0.00737,0.7067792635761395,False,0.6064198731980395,False
XLY,ETF,sma_cross,"(50, 200)",long/short,-0.544,-0.03768,-0.251,-0.01354,0.7067792635761395,False,0.5990929454058069,False
XLY,ETF,tsmom,20,long,1.811,0.06188,-0.138,-0.0038,0.03507042583442854,False,0.5548797912262711,False
XLY,ETF,tsmom,20,long/short,1.811,0.12375,-0.103,-0.00565,0.03507042583442854,False,0.541018514522793,False
XLY,ETF,tsmom,60,long,0.355,0.0124,-0.116,-0.00315,0.36129479561631284,False,0.5461737291019273,False
XLY,ETF,tsmom,60,long/short,0.355,0.02481,-0.002,-0.0001,0.36129479561631284,False,0.5007978840288801,False
XLY,ETF,tsmom,120,long,0.735,0.02584,0.057,0.00154,0.23116974706066484,False,0.4772725975713844,False
XLY,ETF,tsmom,120,long/short,0.735,0.05169,0.14,0.0075,0.23116974706066484,False,0.44432999519409355,False
XLY,ETF,tsmom,250,long,0.218,0.00768,-0.102,-0.00279,0.4137145557128631,False,0.5406216624575756,False
XLY,ETF,tsmom,250,long/short,0.218,0.01536,-0.023,-0.00121,0.4137145557128631,False,0.5091748635249679,False
XLY,ETF,donchian,20,long,2.062,0.06466,-0.627,-0.01585,0.019603867987219248,False,0.7346703824209156,False
XLY,ETF,donchian,20,long/short,1.207,0.07324,-0.093,-0.0044,0.11371607198614608,False,0.5370482193881883,False
XLY,ETF,donchian,55,long,0.65,0.02039,0.071,0.00178,0.2578461108058647,False,0.47169887774612773,False
XLY,ETF,donchian,55,long/short,0.938,0.05676,-0.273,-0.01279,0.17412220505336473,False,0.6075733922130369,False
XLY,ETF,donchian,100,long,0.19,0.00619,-0.205,-0.00506,0.4246545652652045,False,0.5812139374874481,False
XLY,ETF,donchian,100,long/short,0.366,0.02273,-0.034,-0.00158,0.35718253778583864,False,0.513561424648841,False
XLY,ETF,rsi2,10,long,0.986,0.03145,2.417,0.05766,0.1620665564289453,False,0.007824508562512378,False
XLY,ETF,rsi2,10,long/short,0.133,0.00624,2.709,0.09313,0.44709669024992704,False,0.0033743169878239776,False
XLY,ETF,rsi2,30,long,-0.274,-0.00973,1.224,0.03417,0.6079576891711825,False,0.11047611376552446,False
XLY,ETF,rsi2,30,long/short,-0.665,-0.04215,0.819,0.04034,0.7469747534624621,False,0.20639320679362338,False
XLY,ETF,rsi14,30,long,-0.589,-0.01965,0.32,0.0076,0.7220693631955969,False,0.37448416527667994,False
XLY,ETF,rsi14,30,long/short,0.063,0.00293,0.711,0.0215,0.474883252161327,False,0.23854211790215807,False
XLY,ETF,bollinger,1.5,long,-0.603,-0.02139,-0.178,-0.00496,0.7267456553942692,False,0.5706385121298834,False
XLY,ETF,bollinger,1.5,long/short,-1.298,-0.07535,0.816,0.03717,0.9028563325144904,False,0.2072500678564454,False
XLY,ETF,bollinger,2.0,long,-0.147,-0.00518,0.22,0.00585,0.5584339898397788,False,0.41293557735178543,False
XLY,ETF,bollinger,2.0,long/short,-1.034,-0.05312,0.652,0.02507,0.8494319183832958,False,0.2572005861989244,False
XLY,ETF,bollinger,2.5,long,-0.566,-0.01831,0.248,0.00456,0.71430310974156,False,0.40206720340121627,False
XLY,ETF,bollinger,2.5,long/short,-1.134,-0.0445,0.606,0.01424,0.8716027259961896,False,0.27225737660740545,False
XLY,ETF,weekday,0,long,0.248,0.00706,-1.846,-0.0422,0.40206720340121627,False,0.9675538972841476,False
XLY,ETF,weekday,1,long,0.794,0.02185,0.336,0.00749,0.21359771567438024,False,0.36843543323635275,False
XLY,ETF,weekday,2,long,-0.108,-0.00315,-0.468,-0.0106,0.5430021538947166,False,0.6801077051465834,False
XLY,ETF,weekday,3,long,-1.97,-0.05712,0.575,0.0133,0.9755808147197774,False,0.28264564849720064,False
XLY,ETF,weekday,4,long,-0.694,-0.01904,-0.86,-0.01838,0.756158895539768,False,0.8051054787481916,False
XLY,ETF,overnight,-,long,-0.375,-0.01343,0.464,0.01373,0.6461697666727237,False,0.32132387281569263,False
XLY,ETF,turn_of_month,-,long,-0.668,-0.01822,1.569,0.03471,0.7479332037545448,False,0.05832396950802643,False
EURUSD,FX,sma_trend,10,long,-1.211,-0.0141,-2.643,-0.05016,0.887052297650198,False,0.9958912482356302,False
EURUSD,FX,sma_trend,10,long/short,-1.211,-0.0282,-2.589,-0.09822,0.887052297650198,False,0.9951872452767221,False
EURUSD,FX,sma_trend,20,long,-1.368,-0.01592,-1.697,-0.03203,0.9143439619462183,False,0.9551516697340574,False
EURUSD,FX,sma_trend,20,long/short,-1.368,-0.03184,-1.617,-0.06096,0.9143439619462183,False,0.9470608595452248,False
EURUSD,FX,sma_trend,50,long,-0.07,-0.00082,-1.207,-0.02282,0.5279031701805211,False,0.8862839280138539,False
EURUSD,FX,sma_trend,50,long/short,-0.07,-0.00163,-1.082,-0.04074,0.5279031701805211,False,0.8603737360268704,False
EURUSD,FX,sma_trend,100,long,0.134,0.00156,-1.309,-0.0243,0.44670128721754654,False,0.904732824632555,False
EURUSD,FX,sma_trend,100,long/short,0.134,0.00312,-1.307,-0.04816,0.44670128721754654,False,0.9043936442577951,False
EURUSD,FX,sma_trend,200,long,0.913,0.01062,0.517,0.00963,0.18062127077020596,False,0.30257807941188397,False
EURUSD,FX,sma_trend,200,long/short,0.913,0.02123,0.551,0.02021,0.18062127077020596,False,0.2908168372827331,False
EURUSD,FX,sma_cross,"(5, 20)",long,-1.215,-0.01409,-0.374,-0.00712,0.8878169543090657,False,0.645797841909301,False
EURUSD,FX,sma_cross,"(5, 20)",long/short,-1.215,-0.02819,-0.293,-0.01114,0.8878169543090657,False,0.615238924153892,False
EURUSD,FX,sma_cross,"(10, 50)",long,0.526,0.00613,-0.218,-0.00398,0.29944410348695305,False,0.5862854442871369,False
EURUSD,FX,sma_cross,"(10, 50)",long/short,0.526,0.01226,-0.084,-0.00306,0.29944410348695305,False,0.5334717841150868,False
EURUSD,FX,sma_cross,"(20, 100)",long,0.19,0.00221,0.487,0.00879,0.4246545652652045,False,0.3131291654736681,False
EURUSD,FX,sma_cross,"(20, 100)",long/short,0.19,0.00442,0.502,0.01803,0.4246545652652045,False,0.3078337604895276,False
EURUSD,FX,sma_cross,"(50, 200)",long,-0.202,-0.0023,0.395,0.00716,0.5800416379095963,False,0.3464214439862917,False
EURUSD,FX,sma_cross,"(50, 200)",long/short,-0.202,-0.0046,0.426,0.01528,0.5800416379095963,False,0.335053923004776,False
EURUSD,FX,tsmom,20,long,-0.557,-0.0065,-0.228,-0.00429,0.7112362854048475,False,0.5901768797390341,False
EURUSD,FX,tsmom,20,long/short,-0.557,-0.013,-0.137,-0.00515,0.7112362854048475,False,0.5544846024442491,False
EURUSD,FX,tsmom,60,long,-0.02,-0.00023,-1.449,-0.02693,0.507978313716902,False,0.9263312087111328,False
EURUSD,FX,tsmom,60,long/short,-0.02,-0.00046,-1.344,-0.04977,0.507978313716902,False,0.910525806548557,False
EURUSD,FX,tsmom,120,long,0.585,0.00677,0.399,0.00718,0.27927385838198304,False,0.344946602132432,False
EURUSD,FX,tsmom,120,long/short,0.585,0.01354,0.42,0.01501,0.27927385838198304,False,0.3372427268482495,False
EURUSD,FX,tsmom,250,long,-0.465,-0.00536,-1.853,-0.03511,0.679034271702878,False,0.9680588206727223,False
EURUSD,FX,tsmom,250,long/short,-0.465,-0.01073,-1.708,-0.06337,0.679034271702878,False,0.9561818287617461,False
EURUSD,FX,donchian,20,long,-0.635,-0.00697,-0.247,-0.00471,0.7372857925008991,False,0.5975458879630962,False
EURUSD,FX,donchian,20,long/short,-1.089,-0.02035,-0.076,-0.00254,0.8619230571577269,False,0.5302904509002566,False
EURUSD,FX,donchian,55,long,0.396,0.00438,-0.435,-0.00686,0.34605251411118165,False,0.668218786280981,False
EURUSD,FX,donchian,55,long/short,0.539,0.01067,-0.217,-0.00661,0.2949434272772652,False,0.5858958275303481,False
EURUSD,FX,donchian,100,long,0.383,0.00423,0.619,0.00981,0.35085988203854823,False,0.26795817944298517,False
EURUSD,FX,donchian,100,long/short,-0.001,-1e-05,0.964,0.03026,0.500398942213911,False,0.16752296293607472,False
EURUSD,FX,rsi2,10,long,-0.989,-0.00912,1.72,0.02686,0.8386684291658693,False,0.042716220791328974,False
EURUSD,FX,rsi2,10,long/short,0.315,0.00468,2.452,0.06428,0.3763808269325486,False,0.007103233097306427,False
EURUSD,FX,rsi2,30,long,-0.532,-0.00594,1.196,0.02176,0.7026370022479587,False,0.11584827953526544,False
EURUSD,FX,rsi2,30,long/short,0.001,2e-05,2.053,0.0669,0.499601057786089,False,0.02003628875359076,False
EURUSD,FX,rsi14,30,long,1.359,0.01127,0.251,0.0036,0.08707329435270716,False,0.40090705459419307,False
EURUSD,FX,rsi14,30,long/short,0.776,0.00999,0.897,0.02022,0.2188744929330838,False,0.18485945851244434,False
EURUSD,FX,bollinger,1.5,long,0.991,0.01076,-0.2,-0.00359,0.16084279013393787,False,0.579259709439103,False
EURUSD,FX,bollinger,1.5,long/short,0.677,0.01279,1.091,0.03404,0.2492029771832558,False,0.13763644129509744,False
EURUSD,FX,bollinger,2.0,long,1.197,0.01188,-0.491,-0.00802,0.11565327737461495,False,0.6882867762242861,False
EURUSD,FX,bollinger,2.0,long/short,0.847,0.01406,0.879,0.02344,0.19849756072432456,False,0.1897006379184515,False
EURUSD,FX,bollinger,2.5,long,1.669,0.01188,-0.5,-0.00573,0.047558689905944806,False,0.691462461274013,False
EURUSD,FX,bollinger,2.5,long/short,1.16,0.01395,0.955,0.01852,0.12302440305134343,False,0.16978884848031606,False
EURUSD,FX,weekday,0,long,0.394,0.0032,-1.202,-0.01932,0.3467905196174752,False,0.8853182359558909,False
EURUSD,FX,weekday,1,long,-2.0,-0.01771,0.522,0.00738,0.9772498680518208,False,0.3008351652923451,False
EURUSD,FX,weekday,2,long,-0.34,-0.00321,-0.593,-0.00819,0.6330717360360281,False,0.7234094238723578,False
EURUSD,FX,weekday,3,long,-1.485,-0.01504,-0.577,-0.00814,0.9312280879466408,False,0.7180302722389591,False
EURUSD,FX,weekday,4,long,0.0,0.0,0.0,0.0,0.5,False,0.5,False
GBPUSD,FX,sma_trend,10,long,-0.52,-0.00765,-0.597,-0.00788,0.6984682124530338,False,0.7247463096962908,False
GBPUSD,FX,sma_trend,10,long/short,-0.52,-0.01531,-0.546,-0.0144,0.6984682124530338,False,0.7074670313955398,False
GBPUSD,FX,sma_trend,20,long,-1.176,-0.01731,-1.22,-0.01607,0.8802025619710714,False,0.8887675625521654,False
GBPUSD,FX,sma_trend,20,long/short,-1.176,-0.03462,-1.126,-0.02964,0.8802025619710714,False,0.8699172403377508,False
GBPUSD,FX,sma_trend,50,long,-1.133,-0.01665,-0.244,-0.00317,0.8713928733430676,False,0.5963845900408977,False
GBPUSD,FX,sma_trend,50,long/short,-1.133,-0.03331,-0.012,-0.00032,0.8713928733430676,False,0.504787192471922,False
GBPUSD,FX,sma_trend,100,long,0.117,0.00172,-0.129,-0.00165,0.4534300267409399,False,0.5513211755854941,False
GBPUSD,FX,sma_trend,100,long/short,0.117,0.00345,0.033,0.00082,0.4534300267409399,False,0.4868372938212727,False
GBPUSD,FX,sma_trend,200,long,0.528,0.00743,0.434,0.00546,0.2987496679726147,False,0.3321442205263174,False
GBPUSD,FX,sma_trend,200,long/short,0.528,0.01486,0.59,0.01453,0.2987496679726147,False,0.27759532475346493,False
GBPUSD,FX,sma_cross,"(5, 20)",long,-1.122,-0.01652,-0.698,-0.0092,0.8690687800484825,False,0.7574114029673851,False
GBPUSD,FX,sma_cross,"(5, 20)",long/short,-1.122,-0.03304,-0.604,-0.01589,0.8690687800484825,False,0.7270781789142193,False
GBPUSD,FX,sma_cross,"(10, 50)",long,0.602,0.00867,-0.434,-0.0056,0.27358706869781313,False,0.6678557794736826,False
GBPUSD,FX,sma_cross,"(10, 50)",long/short,0.602,0.01735,-0.201,-0.00518,0.27358706869781313,False,0.5796507129662519,False
GBPUSD,FX,sma_cross,"(20, 100)",long,0.858,0.01257,0.043,0.00055,0.19544623171344844,False,0.48285076692751194,False
GBPUSD,FX,sma_cross,"(20, 100)",long/short,0.858,0.02514,0.208,0.00525,0.19544623171344844,False,0.4176144836767489,False
GBPUSD,FX,sma_cross,"(50, 200)",long,0.011,0.00015,-0.221,-0.00278,0.4956117234126739,False,0.5874537835108861,False
GBPUSD,FX,sma_cross,"(50, 200)",long/short,0.011,0.0003,-0.079,-0.00194,0.4956117234126739,False,0.5314836884676253,False
GBPUSD,FX,tsmom,20,long,0.091,0.00133,-0.59,-0.00779,0.46374629552877245,False,0.7224046752465351,False
GBPUSD,FX,tsmom,20,long/short,0.091,0.00265,-0.492,-0.01298,0.46374629552877245,False,0.6886403282293183,False
GBPUSD,FX,tsmom,60,long,0.885,0.01296,-0.962,-0.0124,0.18807831568066335,False,0.831975198032253,False
GBPUSD,FX,tsmom,60,long/short,0.885,0.02592,-0.695,-0.01779,0.18807831568066335,False,0.756472349220159,False
GBPUSD,FX,tsmom,120,long,-0.377,-0.00527,1.465,0.0188,0.646913197543325,False,0.07146045887721098,False
GBPUSD,FX,tsmom,120,long/short,-0.377,-0.01054,1.616,0.04073,0.646913197543325,False,0.05304715659775494,False
GBPUSD,FX,tsmom,250,long,0.087,0.00118,-1.402,-0.01682,0.46533575605428545,False,0.9195423766523929,False
GBPUSD,FX,tsmom,250,long/short,0.087,0.00237,-1.118,-0.02647,0.46533575605428545,False,0.8682165033168339,False
GBPUSD,FX,donchian,20,long,-1.927,-0.02707,-0.591,-0.00734,0.9730101850322973,False,0.7227397895217292,False
GBPUSD,FX,donchian,20,long/short,-1.475,-0.03704,-0.919,-0.0209,0.9298937282887768,False,0.8209522138993907,False
GBPUSD,FX,donchian,55,long,-0.526,-0.00724,-2.04,-0.02409,0.700555896513047,False,0.9793248371339299,False
GBPUSD,FX,donchian,55,long/short,0.426,0.01078,-0.582,-0.01285,0.335053923004776,False,0.7197166595623561,False
GBPUSD,FX,donchian,100,long,-0.07,-0.001,0.199,0.00234,0.5279031701805211,False,0.4211313722965654,False
GBPUSD,FX,donchian,100,long/short,0.129,0.00351,0.495,0.011,0.4486788244145059,False,0.31030006025448786,False
GBPUSD,FX,rsi2,10,long,-0.359,-0.00437,0.398,0.00432,0.6402024553629672,False,0.3453150928736535,False
GBPUSD,FX,rsi2,10,long/short,0.662,0.01221,0.019,0.00031,0.2539856108451134,False,0.49242055270519525,False
GBPUSD,FX,rsi2,30,long,-1.279,-0.01867,-0.236,-0.00309,0.8995514720542075,False,0.5932836649127313,False
GBPUSD,FX,rsi2,30,long/short,-1.12,-0.02917,-0.403,-0.00956,0.8686431189572693,False,0.656525887754334,False
GBPUSD,FX,rsi14,30,long,0.184,0.00227,-2.043,-0.02288,0.42700672746105095,False,0.9794737809404468,False
GBPUSD,FX,rsi14,30,long/short,1.12,0.0178,-1.473,-0.02271,0.1313568810427308,False,0.9296244821105524,False
GBPUSD,FX,bollinger,1.5,long,0.812,0.01149,0.552,0.00705,0.20839581574663124,False,0.29047417663514663,False
GBPUSD,FX,bollinger,1.5,long/short,1.315,0.03204,0.246,0.0053,0.0942549512380928,False,0.40284111625081986,False
GBPUSD,FX,bollinger,2.0,long,0.61,0.00826,0.231,0.00269,0.27093090378300566,False,0.40865740101478387,False
GBPUSD,FX,bollinger,2.0,long/short,0.919,0.01898,0.15,0.00271,0.17904778610060923,False,0.4403823076297575,False
GBPUSD,FX,bollinger,2.5,long,0.925,0.01098,0.233,0.0019,0.1774829537232323,False,0.4078807028841309,False
GBPUSD,FX,bollinger,2.5,long/short,1.328,0.01969,0.597,0.00663,0.09208905345738105,False,0.27525369030370916,False
GBPUSD,FX,weekday,0,long,0.392,0.0039,0.588,0.00617,0.34752910690110383,False,0.27826614641229774,False
GBPUSD,FX,weekday,1,long,-0.471,-0.00541,-2.048,-0.02077,0.6811796325483522,False,0.979720000301439,False
GBPUSD,FX,weekday,2,long,0.184,0.00206,0.516,0.00557,0.42700672746105095,False,0.3029272046094751,False
GBPUSD,FX,weekday,3,long,-0.781,-0.00978,-0.738,-0.00761,0.7825987526459082,False,0.7697427754349283,False
GBPUSD,FX,weekday,4,long,0.0,0.0,0.0,0.0,0.5,False,0.5,False
USDJPY,FX,sma_trend,10,long,0.93,0.01333,-1.625,-0.0232,0.17618554224525806,False,0.9479187205847804,False
USDJPY,FX,sma_trend,10,long/short,0.93,0.02667,-1.676,-0.04783,0.17618554224525806,False,0.9531309036945053,False
USDJPY,FX,sma_trend,20,long,0.893,0.01275,-1.077,-0.01534,0.1859285863331699,False,0.859259867153738,False
USDJPY,FX,sma_trend,20,long/short,0.893,0.0255,-1.092,-0.03108,0.1859285863331699,False,0.8625834494101879,False
USDJPY,FX,sma_trend,50,long,0.047,0.00067,-1.27,-0.01808,0.4812566137650782,False,0.8979576849251809,False
USDJPY,FX,sma_trend,50,long/short,0.047,0.00135,-1.23,-0.03495,0.4812566137650782,False,0.890651447574308,False
USDJPY,FX,sma_trend,100,long,1.128,0.01615,-1.53,-0.02184,0.12965995957034826,False,0.9369916355360216,False
USDJPY,FX,sma_trend,100,long/short,1.128,0.03229,-1.412,-0.04009,0.12965995957034826,False,0.9210250194087999,False
USDJPY,FX,sma_trend,200,long,-0.472,-0.00677,-1.306,-0.01846,0.6815366057053156,False,0.9042237212141302,False
USDJPY,FX,sma_trend,200,long/short,-0.472,-0.01354,-1.267,-0.03528,0.6815366057053156,False,0.8974223550543635,False
USDJPY,FX,sma_cross,"(5, 20)",long,1.276,0.01825,-0.124,-0.00176,0.10097775954749444,False,0.549342362468261,False
USDJPY,FX,sma_cross,"(5, 20)",long/short,1.276,0.0365,-0.138,-0.00392,0.10097775954749444,False,0.5548797912262711,False
USDJPY,FX,sma_cross,"(10, 50)",long,0.522,0.00747,0.623,0.00852,0.3008351652923451,False,0.2666422609200245,False
USDJPY,FX,sma_cross,"(10, 50)",long/short,0.522,0.01494,0.668,0.01825,0.3008351652923451,False,0.25206679624545525,False
USDJPY,FX,sma_cross,"(20, 100)",long,0.755,0.01084,-0.223,-0.00309,0.22512449110992705,False,0.5882322467483455,False
USDJPY,FX,sma_cross,"(20, 100)",long/short,0.755,0.02167,-0.094,-0.00259,0.22512449110992705,False,0.5374454216313038,False
USDJPY,FX,sma_cross,"(50, 200)",long,-0.692,-0.00989,-0.035,-0.0005,0.755531335504783,False,0.5139601295627583,False
USDJPY,FX,sma_cross,"(50, 200)",long/short,-0.692,-0.01979,0.022,0.00063,0.755531335504783,False,0.49122397776933835,False
USDJPY,FX,tsmom,20,long,0.208,0.00296,-0.854,-0.01218,0.4176144836767489,False,0.8034475053075089,False
USDJPY,FX,tsmom,20,long/short,0.208,0.00593,-0.873,-0.02487,0.4176144836767489,False,0.8086684611398569,False
USDJPY,FX,tsmom,60,long,1.537,0.02197,-0.757,-0.0108,0.062146654686093816,False,0.7754750687713987,False
USDJPY,FX,tsmom,60,long/short,1.537,0.04395,-0.644,-0.01834,0.062146654686093816,False,0.7402122830033208,False
USDJPY,FX,tsmom,120,long,-0.346,-0.00496,-0.875,-0.0125,0.6353286426312533,False,0.8092130471474894,False
